Timestamp,JX,JY,B1,B2,Grip,Pitch,Roll
1779000495.7973216,100,0,0,0,4,-0.29,-0.84
1779000495.8173215,100,0,0,0,6,0.84,-0.57
1779000495.8373215,100,0,0,0,9,1.27,-0.76
1779000495.8573215,100,0,0,0,10,1.69,-1.62
1779000495.8773215,100,0,0,0,12,1.7,-1.52
1779000495.8973215,100,0,0,0,13,1.52,-2.17
1779000495.9173214,100,0,0,0,12,1.14,-3.11
1779000495.9373217,100,0,0,0,13,1.35,-3.59
1779000495.9573216,100,0,0,0,13,0.6,-4.74
1779000495.9773216,100,0,0,0,13,0.97,-4.93
1779000495.9973216,100,0,0,0,15,0.91,-5.18
1779000496.0173216,100,0,0,0,15,1.44,-5.0
1779000496.0373216,100,0,0,0,13,1.51,-5.52
1779000496.0573215,100,0,0,0,14,1.66,-5.53
1779000496.0773215,100,0,0,0,14,2.3,-5.56
1779000496.0973215,100,0,0,0,14,2.88,-5.52
1779000496.1173215,100,0,0,0,14,2.27,-5.61
1779000496.1373215,100,0,0,0,15,2.12,-6.46
1779000496.1573215,100,0,0,0,14,2.5,-6.53
1779000496.1773217,100,0,0,0,14,2.55,-6.56
1779000496.1973217,100,0,0,0,14,2.07,-6.94
1779000496.2173216,100,0,0,0,15,1.74,-7.68
1779000496.2373216,100,0,0,0,14,2.15,-7.51
1779000496.2573216,100,0,0,0,13,2.14,-8.29
1779000496.2773216,100,0,0,0,13,1.89,-8.35
1779000496.2973216,100,0,0,0,15,2.42,-8.28
1779000496.3173215,100,0,0,0,15,2.61,-7.42
1779000496.3373215,100,0,0,0,13,3.42,-7.71
1779000496.3573215,100,0,0,0,15,3.25,-8.06
1779000496.3773215,100,0,0,0,13,3.64,-7.58
1779000496.3973215,100,0,0,0,15,3.52,-8.11
1779000496.4173214,100,0,0,0,14,2.97,-8.21
1779000496.4373217,100,0,0,0,15,2.45,-8.8
1779000496.4573216,100,0,0,0,13,1.9,-9.69
1779000496.4773216,100,0,0,0,15,2.27,-9.68
1779000496.4973216,100,0,0,0,15,2.42,-9.22
1779000496.5173216,100,0,0,0,13,2.66,-9.84
1779000496.5373216,100,0,0,0,13,2.84,-9.24
1779000496.5573215,100,0,0,0,14,3.39,-9.39
1779000496.5773215,100,0,0,0,14,3.59,-9.35
1779000496.5973215,100,0,0,0,14,3.61,-8.44
1779000496.6173215,100,0,0,0,14,3.96,-9.01
1779000496.6373215,100,0,0,0,13,3.26,-8.66
1779000496.6573215,100,0,0,0,13,3.51,-9.28
1779000496.6773217,100,0,0,0,14,3.28,-9.85
1779000496.6973217,100,0,0,0,14,2.65,-9.69
1779000496.7173216,100,0,0,0,14,2.68,-10.2
1779000496.7373216,100,0,0,0,15,2.87,-10.24
1779000496.7573216,100,0,0,0,15,2.86,-9.88
1779000496.7773216,100,0,0,0,14,3.2,-9.76
1779000496.7973216,100,0,0,0,15,3.68,-10.06
1779000496.8173215,100,0,0,0,13,3.74,-9.99
1779000496.8373215,100,0,0,0,14,3.5,-9.32
1779000496.8573215,-100,0,0,0,14,6.18,-8.25
1779000496.8773215,-100,0,0,0,15,7.69,-6.3
1779000496.8973215,-100,0,0,0,15,9.25,-5.55
1779000496.9173214,-100,0,0,0,15,10.44,-5.25
1779000496.9373217,-100,0,0,0,15,11.94,-3.9
1779000496.9573216,-100,0,0,0,14,13.39,-2.81
1779000496.9773216,-100,0,0,0,13,14.01,-1.99
1779000496.9973216,-100,0,0,0,15,16.23,-1.17
1779000497.0173216,-100,0,0,0,13,17.25,-0.43
1779000497.0373216,-100,0,0,0,14,18.71,0.98
1779000497.0573215,-100,0,0,0,14,19.93,2.54
1779000497.0773215,-100,0,0,0,14,21.36,3.19
1779000497.0973215,-100,0,0,0,15,23.0,4.37
1779000497.1173215,-100,0,0,0,15,23.38,4.7
1779000497.1373215,-100,0,0,0,13,24.12,5.14
1779000497.1573215,-100,0,0,0,15,24.83,5.64
1779000497.1773217,-100,0,0,0,13,25.71,6.13
1779000497.1973217,-100,0,0,0,15,26.38,6.46
1779000497.2173216,-100,0,0,0,14,26.76,6.96
1779000497.2373216,-100,0,0,0,15,27.42,7.7
1779000497.2573216,-100,0,0,0,15,28.02,7.9
1779000497.2773216,-100,0,0,0,13,29.11,8.77
1779000497.2973216,-100,0,0,0,13,30.32,9.39
1779000497.3173215,-100,0,0,0,13,30.58,10.38
1779000497.3373215,-100,0,0,0,15,31.82,10.63
1779000497.3573215,-100,0,0,0,13,32.59,10.97
1779000497.3773215,-100,0,0,0,14,33.06,11.57
1779000497.3973215,-100,0,0,0,15,33.65,11.8
1779000497.4173214,-100,0,0,0,15,33.24,11.76
1779000497.4373217,-100,0,0,0,14,33.73,11.3
1779000497.4573216,-100,0,0,0,15,34.13,11.41
1779000497.4773216,-100,0,0,0,15,34.15,11.59
1779000497.4973216,-100,0,0,0,14,34.75,12.44
1779000497.5173216,-100,0,0,0,14,35.26,12.99
1779000497.5373216,-100,0,0,0,13,35.38,12.8
1779000497.5573215,-100,0,0,0,13,36.59,13.9
1779000497.5773215,-100,0,0,0,13,36.48,14.16
1779000497.5973215,-100,0,0,0,13,36.93,14.15
1779000497.6173215,-100,0,0,0,14,37.47,14.35
1779000497.6373215,-100,0,0,0,13,37.53,15.18
1779000497.6573215,-100,0,0,0,15,37.47,14.58
1779000497.6773217,-100,0,0,0,14,37.63,14.04
1779000497.6973217,-100,0,0,0,15,37.49,14.75
1779000497.7173216,-100,0,0,0,14,37.64,14.13
1779000497.7373216,-100,0,0,0,14,37.3,14.34
1779000497.7573216,-100,0,0,0,13,38.32,14.79
1779000497.7773216,-100,0,0,0,13,38.32,15.12
1779000497.7973216,-100,0,0,0,15,38.41,15.91
1779000497.8173215,-100,0,0,0,15,39.12,15.87
1779000497.8373215,-100,0,0,0,15,39.2,15.97
1779000497.8573215,-100,0,0,0,13,39.94,16.41
1779000497.8773215,-100,0,0,0,15,39.54,16.78
1779000497.8973215,-100,0,0,0,15,40.3,16.16
1779000497.9173214,-100,0,0,0,15,39.91,16.07
1779000497.9373217,-100,0,0,0,13,39.74,15.97
1779000497.9573216,-100,0,0,0,15,39.9,15.88
1779000497.9773216,-100,0,0,0,14,39.99,16.24
1779000497.9973216,-100,0,0,0,13,39.15,15.8
1779000498.0173216,-100,0,0,0,15,40.31,15.73
1779000498.0373216,-100,0,0,0,13,40.12,16.88
1779000498.0573215,-100,0,0,0,14,40.33,16.67
1779000498.0773215,-100,0,0,0,13,40.83,17.27
1779000498.0973215,-100,0,0,0,15,40.82,16.96
1779000498.1173215,-100,0,0,0,15,41.25,17.79
1779000498.1373215,-100,0,0,0,15,41.19,17.51
1779000498.1573215,-100,0,0,0,14,40.71,17.39
1779000498.1773217,-100,0,0,0,13,39.82,16.08
1779000498.1973217,100,0,0,0,14,39.74,13.92
1779000498.2173216,100,0,0,0,14,38.99,12.76
1779000498.2373216,100,0,0,0,14,38.21,12.05
1779000498.2573216,100,0,0,0,13,37.81,10.92
1779000498.2773216,100,0,0,0,13,38.4,10.37
1779000498.2973216,100,0,0,0,15,38.13,9.19
1779000498.3173215,100,0,0,0,15,38.41,8.98
1779000498.3373215,100,0,0,0,13,38.2,8.36
1779000498.3573215,100,0,0,0,14,37.3,7.93
1779000498.3773215,100,0,0,0,14,36.89,6.78
1779000498.3973215,100,0,0,0,15,36.87,6.45
1779000498.4173214,100,0,0,0,15,36.57,4.87
1779000498.4373217,100,0,0,0,15,35.8,4.12
1779000498.4573216,100,0,0,0,15,35.33,3.68
1779000498.4773216,100,0,0,0,13,34.96,3.0
1779000498.4973216,100,0,0,0,15,34.81,2.34
1779000498.5173216,100,0,0,0,14,34.45,1.67
1779000498.5373216,100,0,0,0,15,35.16,1.64
1779000498.5573215,100,0,0,0,13,35.11,1.91
1779000498.5773215,100,0,0,0,15,35.1,1.23
1779000498.5973215,100,0,0,0,14,34.75,1.16
1779000498.6173215,100,0,0,0,14,34.51,0.55
1779000498.6373215,100,0,0,0,13,34.53,0.41
1779000498.6573215,100,0,0,0,14,33.84,-0.6
1779000498.6773217,100,0,0,0,15,33.53,-0.57
1779000498.6973217,100,0,0,0,15,33.02,-2.04
1779000498.7173216,100,0,0,0,13,32.66,-1.62
1779000498.7373216,100,0,0,0,15,32.83,-2.54
1779000498.7573216,100,0,0,0,13,33.37,-2.9
1779000498.7773216,100,0,0,0,13,33.25,-3.15
1779000498.7973216,100,0,0,0,15,33.53,-2.21
1779000498.8173215,100,0,0,0,15,33.41,-2.25
1779000498.8373215,100,0,0,0,13,33.56,-2.33
1779000498.8573215,100,0,0,0,15,33.2,-2.91
1779000498.8773215,100,0,0,0,15,33.1,-2.92
1779000498.8973215,100,0,0,0,15,33.26,-2.93
1779000498.9173214,100,0,0,0,15,33.1,-4.25
1779000498.9373217,100,0,0,0,13,32.92,-4.33
1779000498.9573216,100,0,0,0,15,31.74,-4.75
1779000498.9773216,100,0,0,0,15,31.88,-5.07
1779000498.9973216,100,0,0,0,15,31.91,-4.94
1779000499.0173216,100,0,0,0,14,31.93,-5.53
1779000499.0373216,100,0,0,0,13,32.35,-4.74
1779000499.0573215,100,0,0,0,15,32.37,-4.69
1779000499.0773215,100,0,0,0,14,32.84,-5.07
1779000499.0973215,100,0,0,0,15,32.5,-4.85
1779000499.1173215,100,0,0,0,13,32.93,-4.7
1779000499.1373215,100,0,0,0,13,32.84,-4.73
1779000499.1573215,100,0,0,0,14,32.16,-4.82
1779000499.1773217,100,0,0,0,13,32.37,-5.39
1779000499.1973217,100,0,0,0,14,31.77,-5.88
1779000499.2173216,100,0,0,0,14,31.63,-5.9
1779000499.2373216,100,0,0,0,14,31.08,-6.34
1779000499.2573216,0,0,0,0,13,30.57,-6.35
1779000499.2773216,0,0,0,0,15,30.12,-6.78
1779000499.2973216,0,0,0,0,15,29.25,-6.74
1779000499.3173215,0,0,0,0,13,28.2,-6.06
1779000499.3373215,0,0,0,0,13,27.53,-6.72
1779000499.3573215,0,0,0,0,14,27.21,-6.63
1779000499.3773215,0,0,0,0,15,25.99,-7.23
1779000499.3973215,0,0,0,0,13,25.9,-6.98
1779000499.4173214,0,0,0,0,15,24.72,-7.29
